row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,quantity,discount,profit,month_year,profit_margin
8589,CA-2015-138492,2015-05-15,5/22/2015,Standard Class,FC-14335,Fred Chung,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,51.97,2,0.2,-10.39,2015-05,-19.99
8590,CA-2017-145338,2017-01-29,2/1/2017,First Class,BD-11770,Bryan Davis,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",4.77,2,0.2,0.48,2017-01,10.06
8591,CA-2017-126676,2017-09-29,10/1/2017,First Class,FH-14365,Fred Hopkins,Corporate,United States,Hempstead,New York,11550,East,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,7.98,3,0.0,3.91,2017-09,49.0
8592,CA-2017-101700,2017-04-23,4/26/2017,First Class,SO-20335,Sean O'Donnell,Consumer,United States,Greeley,Colorado,80634,West,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,18.69,2,0.2,7.01,2017-04,37.51
8593,CA-2017-101700,2017-04-23,4/26/2017,First Class,SO-20335,Sean O'Donnell,Consumer,United States,Greeley,Colorado,80634,West,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",11.66,3,0.2,3.35,2017-04,28.73
8594,CA-2017-159667,2017-11-09,11/13/2017,Standard Class,PM-19135,Peter McVee,Home Office,United States,Jacksonville,Florida,32216,South,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,191.98,3,0.2,38.4,2017-11,20.0
8595,CA-2017-159667,2017-11-09,11/13/2017,Standard Class,PM-19135,Peter McVee,Home Office,United States,Jacksonville,Florida,32216,South,TEC-PH-10004094,Technology,Phones,Motorola L703CM,499.17,4,0.2,31.2,2017-11,6.25
8596,CA-2014-111934,2014-05-05,5/7/2014,First Class,GD-14590,Giulietta Dortch,Corporate,United States,Arlington,Virginia,22204,South,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,11.88,2,0.0,5.35,2014-05,45.03
8597,CA-2014-111934,2014-05-05,5/7/2014,First Class,GD-14590,Giulietta Dortch,Corporate,United States,Arlington,Virginia,22204,South,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,35.44,1,0.0,16.66,2014-05,47.01
8598,US-2016-117387,2016-10-27,10/31/2016,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,67.14,4,0.2,25.18,2016-10,37.5
8599,CA-2014-141110,2014-11-26,12/1/2014,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,California,93727,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,4.32,3,0.2,1.51,2014-11,34.95
8600,CA-2014-141110,2014-11-26,12/1/2014,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,California,93727,West,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,3,0.0,7.02,2014-11,46.99
8601,CA-2014-141110,2014-11-26,12/1/2014,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,California,93727,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,40.54,2,0.0,11.35,2014-11,28.0
8602,CA-2014-141110,2014-11-26,12/1/2014,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,California,93727,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.31,1,0.2,2.56,2014-11,35.02
8603,US-2014-133949,2014-12-31,12/31/2014,Same Day,JL-15175,James Lanier,Home Office,United States,Reno,Nevada,89502,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,475.94,7,0.2,59.49,2014-12,12.5
8604,US-2016-116365,2016-01-03,1/8/2016,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207,Central,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,30.08,2,0.2,-5.26,2016-01,-17.49
8605,US-2016-116365,2016-01-03,1/8/2016,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207,Central,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,3,0.2,-6.21,2016-01,-3.75
8606,US-2016-116365,2016-01-03,1/8/2016,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207,Central,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,5,0.2,13.57,2016-01,7.5
8607,CA-2017-162936,2017-08-18,8/22/2017,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,New Bedford,Massachusetts,2740,East,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",23.18,2,0.0,7.65,2017-08,33.0
8608,CA-2014-151946,2014-06-04,6/9/2014,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035,East,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",56.96,2,0.0,21.08,2014-06,37.01
8609,CA-2014-151946,2014-06-04,6/9/2014,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035,East,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",15.56,4,0.0,4.05,2014-06,26.03
8610,CA-2014-151946,2014-06-04,6/9/2014,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.57,2,0.2,-44.2,2014-06,-12.5
8611,CA-2014-151946,2014-06-04,6/9/2014,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035,East,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,13.96,2,0.0,6.7,2014-06,47.99
8612,CA-2017-123624,2017-11-13,11/17/2017,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Oxnard,California,93030,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,82.95,5,0.0,29.03,2017-11,35.0
8613,CA-2016-146437,2016-01-28,2/1/2016,Second Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90036,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,39.68,2,0.0,10.32,2016-01,26.01
8614,CA-2016-138233,2016-11-09,11/14/2016,Standard Class,PF-19165,Philip Fox,Consumer,United States,Oakland,California,94601,West,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,3,0.0,177.59,2016-11,37.0
8615,CA-2016-165918,2016-09-10,9/14/2016,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026,West,OFF-LA-10003720,Office Supplies,Labels,Avery 487,7.38,2,0.0,3.47,2016-09,47.02
8616,CA-2016-165918,2016-09-10,9/14/2016,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026,West,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,14.26,3,0.2,4.46,2016-09,31.28
8617,CA-2016-165918,2016-09-10,9/14/2016,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026,West,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,81.98,2,0.0,40.17,2016-09,49.0
8618,CA-2016-165918,2016-09-10,9/14/2016,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,39.62,3,0.2,13.87,2016-09,35.01
8619,CA-2017-117513,2017-03-03,3/8/2017,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,90004,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.67,7,0.2,-14.99,2017-03,-3.75
8620,CA-2017-132437,2017-09-08,9/13/2017,Second Class,EM-14095,Eudokia Martin,Corporate,United States,New York City,New York,10024,East,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,65.12,4,0.0,16.93,2017-09,26.0
8621,US-2017-119319,2017-11-06,11/9/2017,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Dallas,Texas,75217,Central,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",30.56,5,0.6,-19.86,2017-11,-64.99
8622,CA-2017-104318,2017-05-13,5/18/2017,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Franklin,Tennessee,37064,South,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20.77,2,0.2,2.34,2017-05,11.27
8623,US-2016-114230,2016-11-27,12/1/2016,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,39.81,4,0.2,3.98,2016-11,10.0
8624,CA-2015-136147,2015-11-13,11/18/2015,Standard Class,FM-14380,Fred McMath,Consumer,United States,Miami,Florida,33178,South,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.1,6,0.7,-100.92,2015-11,-83.34
8625,CA-2015-136147,2015-11-13,11/18/2015,Standard Class,FM-14380,Fred McMath,Consumer,United States,Miami,Florida,33178,South,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,111.96,5,0.2,-1.4,2015-11,-1.25
8626,CA-2015-156118,2015-12-08,12/12/2015,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,15.7,3,0.2,5.1,2015-12,32.48
8627,CA-2015-164084,2015-09-07,9/12/2015,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011,East,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,70.26,3,0.0,18.97,2015-09,27.0
8628,CA-2015-164084,2015-09-07,9/12/2015,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011,East,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,90.0,5,0.0,16.2,2015-09,18.0
8629,CA-2015-164084,2015-09-07,9/12/2015,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",6.1,2,0.2,2.06,2015-09,33.77
8630,CA-2015-164084,2015-09-07,9/12/2015,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011,East,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,481.18,2,0.4,-120.29,2015-09,-25.0
8631,CA-2015-164084,2015-09-07,9/12/2015,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011,East,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,7.24,4,0.0,2.39,2015-09,33.01
8632,CA-2016-107783,2016-07-28,7/29/2016,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,18018,East,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",177.45,5,0.5,-78.08,2016-07,-44.0
8633,CA-2016-107783,2016-07-28,7/29/2016,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,18018,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.76,6,0.7,-913.18,2016-07,-66.67
8634,CA-2016-107783,2016-07-28,7/29/2016,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,18018,East,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",9.48,3,0.2,0.71,2016-07,7.49
8635,CA-2017-159793,2017-08-25,8/29/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,130.98,2,0.5,-89.07,2017-08,-68.0
8636,CA-2014-160094,2014-04-30,5/2/2014,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Louisville,Kentucky,40214,South,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,174.95,5,0.0,45.49,2014-04,26.0
8637,CA-2014-160094,2014-04-30,5/2/2014,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Louisville,Kentucky,40214,South,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,826.0,5,0.0,214.76,2014-04,26.0
8638,CA-2017-151281,2017-04-27,5/2/2017,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,139.58,7,0.0,39.08,2017-04,28.0
8639,CA-2017-118346,2017-07-23,7/24/2017,First Class,PO-19180,Philisse Overcash,Home Office,United States,Kenosha,Wisconsin,53142,Central,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,399.95,5,0.0,143.98,2017-07,36.0
8640,CA-2014-129819,2014-12-13,12/15/2014,Second Class,KC-16675,Kimberly Carter,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",12.39,3,0.0,5.82,2014-12,46.97
8641,US-2017-148551,2017-01-12,1/16/2017,Standard Class,DB-13120,David Bremer,Corporate,United States,Dallas,Texas,75217,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,760.98,5,0.8,-1141.47,2017-01,-150.0
8642,CA-2017-147767,2017-12-02,12/2/2017,Same Day,SV-20935,Susan Vittorini,Consumer,United States,Peoria,Arizona,85345,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,67.86,6,0.7,-45.24,2017-12,-66.67
8643,CA-2015-108259,2015-11-08,11/15/2015,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,31.5,11,0.2,11.81,2015-11,37.49
8644,CA-2015-108259,2015-11-08,11/15/2015,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",5.04,1,0.2,1.64,2015-11,32.54
8645,CA-2015-108259,2015-11-08,11/15/2015,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,39.88,7,0.7,-29.24,2015-11,-73.32
8646,CA-2015-108259,2015-11-08,11/15/2015,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540,South,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,4.71,1,0.2,1.41,2015-11,29.94
8647,CA-2016-113341,2016-11-25,11/29/2016,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Los Angeles,California,90032,West,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",194.35,3,0.2,19.44,2016-11,10.0
8648,US-2015-131842,2015-12-05,12/8/2015,First Class,RR-19525,Rick Reed,Corporate,United States,Nashville,Tennessee,37211,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",97.42,2,0.2,10.96,2015-12,11.25
8649,CA-2016-164574,2016-07-29,8/3/2016,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,704.76,5,0.2,26.43,2016-07,3.75
8650,CA-2016-164574,2016-07-29,8/3/2016,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",27.4,3,0.7,-20.09,2016-07,-73.32
8651,CA-2014-142769,2014-09-13,9/13/2014,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103,West,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,5.7,5,0.0,2.68,2014-09,47.02
8652,CA-2014-142769,2014-09-13,9/13/2014,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,14.19,3,0.0,5.53,2014-09,38.97
8653,CA-2014-142769,2014-09-13,9/13/2014,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2,0.0,2.19,2014-09,30.0
8654,CA-2014-142769,2014-09-13,9/13/2014,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,199.98,2,0.0,75.99,2014-09,38.0
8655,CA-2014-142769,2014-09-13,9/13/2014,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,144.96,4,0.0,60.88,2014-09,42.0
8656,CA-2014-142769,2014-09-13,9/13/2014,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,118.0,2,0.0,20.06,2014-09,17.0
8657,CA-2014-142769,2014-09-13,9/13/2014,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,48.94,1,0.0,24.47,2014-09,50.0
8658,CA-2014-142769,2014-09-13,9/13/2014,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103,West,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",22.66,2,0.0,9.74,2014-09,42.98
8659,CA-2016-168361,2016-06-21,6/25/2016,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,0.84,1,0.8,-1.34,2016-06,-159.52
8660,CA-2016-153185,2016-09-03,9/8/2016,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",30.96,6,0.2,11.22,2016-09,36.24
8661,CA-2017-124765,2017-11-25,11/30/2017,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Fort Lauderdale,Florida,33311,South,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,723.92,5,0.2,-81.44,2017-11,-11.25
8662,CA-2015-131856,2015-05-12,5/17/2015,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,21.97,4,0.6,-15.93,2015-05,-72.51
8663,CA-2015-131856,2015-05-12,5/17/2015,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,619.15,6,0.2,69.65,2015-05,11.25
8664,CA-2015-131856,2015-05-12,5/17/2015,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,127.9,7,0.2,41.57,2015-05,32.5
8665,CA-2017-126634,2017-03-30,4/1/2017,Second Class,AB-10165,Alan Barnes,Consumer,United States,Lakewood,California,90712,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,94.2,5,0.0,39.56,2017-03,42.0
8666,CA-2016-118500,2016-11-17,11/18/2016,First Class,HJ-14875,Heather Jas,Home Office,United States,San Francisco,California,94122,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,49.5,5,0.0,13.36,2016-11,26.99
8667,CA-2016-163951,2016-12-30,1/2/2017,First Class,CJ-11875,Carl Jackson,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10004269,Office Supplies,Art,Newell 31,16.52,5,0.2,1.65,2016-12,9.99
8668,CA-2016-149916,2016-12-22,12/24/2016,Second Class,ED-13885,Emily Ducich,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,55.36,4,0.2,19.38,2016-12,35.01
8669,CA-2016-149916,2016-12-22,12/24/2016,Second Class,ED-13885,Emily Ducich,Home Office,United States,Seattle,Washington,98115,West,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,11.56,1,0.2,3.76,2016-12,32.53
8670,CA-2015-158918,2015-12-20,12/25/2015,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,17.12,4,0.0,7.7,2015-12,44.98
8671,US-2014-159611,2014-12-27,1/1/2015,Second Class,KB-16315,Karl Braun,Consumer,United States,Cleveland,Ohio,44105,East,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",182.35,3,0.2,-18.24,2014-12,-10.0
8672,US-2014-159611,2014-12-27,1/1/2015,Second Class,KB-16315,Karl Braun,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,118.16,2,0.2,-25.11,2014-12,-21.25
